timestamp,message_type,src_system,src_component,payload_json
1776973086.1675138,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.6584791541099548, ""pitch"": -0.030819745734333992, ""yaw"": -1.775019884109497, ""xacc"": -0.7871590852737427, ""yacc"": -1.5430998802185059, ""zacc"": -11.320089340209961, ""xgyro"": 0.0017574402736499906, ""ygyro"": 0.1568833887577057, ""zgyro"": 0.19554966688156128, ""lat"": -353623951, ""lng"": 1491654027}"
1776973086.1677604,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 357584409, ""AOA"": -3.602057695388794, ""SSA"": 1.7790818214416504}"
1776973086.167973,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 3403, 0], ""count"": [0, 0, 17578, 0]}"
1776973086.1681526,AHRS,1,1,"{""mavpackettype"": ""AHRS"", ""omegaIx"": -0.003448974806815386, ""omegaIy"": -0.0038543243426829576, ""omegaIz"": -0.003901353105902672, ""accel_weight"": 0.0, ""renorm_val"": 0.0, ""error_rp"": 0.007714960724115372, ""error_yaw"": 0.029258674010634422}"
1776973086.1683247,GLOBAL_POSITION_INT,1,1,"{""mavpackettype"": ""GLOBAL_POSITION_INT"", ""time_boot_ms"": 357604, ""lat"": -353623964, ""lon"": 1491653907, ""alt"": 637230, ""relative_alt"": 50218, ""vx"": -328, ""vy"": -2315, ""vz"": 0, ""hdg"": 25833}"
1776973086.1685202,SYS_STATUS,1,1,"{""mavpackettype"": ""SYS_STATUS"", ""onboard_control_sensors_present"": 325188671, ""onboard_control_sensors_enabled"": 325188671, ""onboard_control_sensors_health"": 326237247, ""load"": 0, ""voltage_battery"": 12259, ""current_battery"": 1150, ""battery_remaining"": 67, ""drop_rate_comm"": 0, ""errors_comm"": 0, ""errors_count1"": 0, ""errors_count2"": 0, ""errors_count3"": 0, ""errors_count4"": 0}"
1776973086.168702,POWER_STATUS,1,1,"{""mavpackettype"": ""POWER_STATUS"", ""Vcc"": 5000, ""Vservo"": 0, ""flags"": 0}"
1776973086.1688569,MEMINFO,1,1,"{""mavpackettype"": ""MEMINFO"", ""brkval"": 0, ""freemem"": 65535, ""freemem32"": 524288}"
1776973086.1690419,NAV_CONTROLLER_OUTPUT,1,1,"{""mavpackettype"": ""NAV_CONTROLLER_OUTPUT"", ""nav_roll"": 37.93000030517578, ""nav_pitch"": -2.629999876022339, ""nav_bearing"": -8, ""target_bearing"": -8, ""wp_dist"": 96, ""alt_error"": 0.019999999552965164, ""aspd_error"": 1.3181686401367188, ""xtrack_error"": 11.080894470214844}"
1776973086.1692014,MISSION_CURRENT,1,1,"{""mavpackettype"": ""MISSION_CURRENT"", ""seq"": 0, ""total"": 0, ""mission_state"": 1, ""mission_mode"": 0}"
1776973086.169365,SERVO_OUTPUT_RAW,1,1,"{""mavpackettype"": ""SERVO_OUTPUT_RAW"", ""time_usec"": 357604401, ""port"": 0, ""servo1_raw"": 1507, ""servo2_raw"": 1505, ""servo3_raw"": 1486, ""servo4_raw"": 1503, ""servo5_raw"": 0, ""servo6_raw"": 0, ""servo7_raw"": 0, ""servo8_raw"": 0, ""servo9_raw"": 0, ""servo10_raw"": 0, ""servo11_raw"": 0, ""servo12_raw"": 0, ""servo13_raw"": 0, ""servo14_raw"": 0, ""servo15_raw"": 0, ""servo16_raw"": 0}"
1776973086.169658,RC_CHANNELS,1,1,"{""mavpackettype"": ""RC_CHANNELS"", ""time_boot_ms"": 357604, ""chancount"": 8, ""chan1_raw"": 1500, ""chan2_raw"": 1500, ""chan3_raw"": 1000, ""chan4_raw"": 1500, ""chan5_raw"": 1800, ""chan6_raw"": 1000, ""chan7_raw"": 1000, ""chan8_raw"": 1800, ""chan9_raw"": 0, ""chan10_raw"": 0, ""chan11_raw"": 0, ""chan12_raw"": 0, ""chan13_raw"": 0, ""chan14_raw"": 0, ""chan15_raw"": 0, ""chan16_raw"": 0, ""chan17_raw"": 0, ""chan18_raw"": 0, ""rssi"": 255}"
1776973086.169877,RAW_IMU,1,1,"{""mavpackettype"": ""RAW_IMU"", ""time_usec"": 357604401, ""xacc"": -66, ""yacc"": -158, ""zacc"": -1158, ""xgyro"": 6, ""ygyro"": 161, ""zgyro"": 194, ""xmag"": -119, ""ymag"": -152, ""zmag"": -546, ""id"": 0, ""temperature"": 3892}"
1776973086.1700673,SCALED_IMU2,1,1,"{""mavpackettype"": ""SCALED_IMU2"", ""time_boot_ms"": 357604, ""xacc"": -70, ""yacc"": -162, ""zacc"": -1157, ""xgyro"": 6, ""ygyro"": 161, ""zgyro"": 194, ""xmag"": -119, ""ymag"": -152, ""zmag"": -546, ""temperature"": 3892}"
1776973086.1702392,SCALED_IMU3,1,1,"{""mavpackettype"": ""SCALED_IMU3"", ""time_boot_ms"": 357604, ""xacc"": 0, ""yacc"": 0, ""zacc"": 0, ""xgyro"": 0, ""ygyro"": 0, ""zgyro"": 0, ""xmag"": -119, ""ymag"": -152, ""zmag"": -546, ""temperature"": 0}"
1776973086.1703973,SCALED_PRESSURE,1,1,"{""mavpackettype"": ""SCALED_PRESSURE"", ""time_boot_ms"": 357604, ""press_abs"": 939.0348510742188, ""press_diff"": 2.418713331222534, ""temperature"": 3085, ""temperature_press_diff"": 0}"
1776973086.170549,SCALED_PRESSURE2,1,1,"{""mavpackettype"": ""SCALED_PRESSURE2"", ""time_boot_ms"": 357604, ""press_abs"": 939.02685546875, ""press_diff"": 0.0, ""temperature"": 3085, ""temperature_press_diff"": 0}"
1776973086.1706977,GPS_RAW_INT,1,1,"{""mavpackettype"": ""GPS_RAW_INT"", ""time_usec"": 357408000, ""fix_type"": 6, ""lat"": -353623849, ""lon"": 1491654683, ""alt"": 637110, ""eph"": 121, ""epv"": 200, ""vel"": 2338, ""cog"": 25770, ""satellites_visible"": 10, ""alt_ellipsoid"": 637110, ""h_acc"": 300, ""v_acc"": 300, ""vel_acc"": 0, ""hdg_acc"": 0, ""yaw"": 0}"
1776973086.170847,SYSTEM_TIME,1,1,"{""mavpackettype"": ""SYSTEM_TIME"", ""time_unix_usec"": 1776973085596336, ""time_boot_ms"": 357604}"
1776973086.1709938,WIND,1,1,"{""mavpackettype"": ""WIND"", ""direction"": 1.1474287509918213, ""speed"": 0.11942694336175919, ""speed_z"": 0.0}"
1776973086.1711369,TERRAIN_REPORT,1,1,"{""mavpackettype"": ""TERRAIN_REPORT"", ""lat"": -353623964, ""lon"": 1491653907, ""spacing"": 100, ""terrain_height"": 585.5308227539062, ""current_height"": 51.69915771484375, ""pending"": 0, ""loaded"": 504}"
1776973086.1713605,EKF_STATUS_REPORT,1,1,"{""mavpackettype"": ""EKF_STATUS_REPORT"", ""flags"": 831, ""velocity_variance"": 0.006857985630631447, ""pos_horiz_variance"": 0.04060550406575203, ""pos_vert_variance"": 0.005990452598780394, ""compass_variance"": 0.0021153446286916733, ""terrain_alt_variance"": 0.0, ""airspeed_variance"": 0.11684096604585648}"
1776973086.1715834,LOCAL_POSITION_NED,1,1,"{""mavpackettype"": ""LOCAL_POSITION_NED"", ""time_boot_ms"": 357604, ""x"": 106.32897186279297, ""y"": 13.566678047180176, ""z"": -50.078800201416016, ""vx"": -3.287680149078369, ""vy"": -23.153491973876953, ""vz"": -0.0013560225488618016}"
1776973086.1717517,VIBRATION,1,1,"{""mavpackettype"": ""VIBRATION"", ""time_usec"": 357604401, ""vibration_x"": 0.13829030096530914, ""vibration_y"": 0.13749533891677856, ""vibration_z"": 0.1783413290977478, ""clipping_0"": 0, ""clipping_1"": 0, ""clipping_2"": 0}"
1776973086.1719117,POSITION_TARGET_GLOBAL_INT,1,1,"{""mavpackettype"": ""POSITION_TARGET_GLOBAL_INT"", ""time_boot_ms"": 357604, ""coordinate_frame"": 0, ""type_mask"": 65016, ""lat_int"": -353615410, ""lon_int"": 1491652423, ""alt"": 637.25, ""vx"": 0.0, ""vy"": 0.0, ""vz"": 0.0, ""afx"": 0.0, ""afy"": 0.0, ""afz"": 0.0, ""yaw"": 0.0, ""yaw_rate"": 0.0}"
1776973086.1720827,BATTERY_STATUS,1,1,"{""mavpackettype"": ""BATTERY_STATUS"", ""id"": 0, ""battery_function"": 0, ""type"": 0, ""temperature"": 32767, ""voltages"": [12259, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535], ""current_battery"": 1150, ""current_consumed"": 1087, ""energy_consumed"": 478, ""battery_remaining"": 67, ""time_remaining"": 0, ""charge_state"": 1, ""voltages_ext"": [0, 0, 0, 0], ""mode"": 0, ""fault_bitmask"": 0}"
1776973086.1722786,UNKNOWN_295,0,0,"{""mavpackettype"": ""UNKNOWN_295"", ""data"": ""bytearray(b\""\\xfd\\x0c\\x00\\x00\\x94\\x01\\x01\\'\\x01\\x00\\xa6\\xe9\\xafA\\x10\\xdfqC\\xff\\x7f\\x00\\x02X\\x05\"")""}"
1776973086.4134998,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.6580266356468201, ""pitch"": -0.007654155604541302, ""yaw"": -1.739393949508667, ""altitude"": 636.989990234375, ""lat"": -353624033, ""lng"": 1491653414}"
1776973086.4138978,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 357845, ""roll"": 0.6586608290672302, ""pitch"": -0.03003099001944065, ""yaw"": -1.7155154943466187, ""rollspeed"": 0.005029334686696529, ""pitchspeed"": 0.13954244554042816, ""yawspeed"": 0.20127268135547638}"
1776973086.414186,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 22.005678176879883, ""groundspeed"": 23.375112533569336, ""heading"": 261, ""throttle"": 48, ""alt"": 637.239990234375, ""climb"": 0.027448905631899834}"
1776973086.4144313,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.6589373350143433, ""pitch"": -0.030154364183545113, ""yaw"": -1.7108663320541382, ""xacc"": -0.635127067565918, ""yacc"": -1.476773738861084, ""zacc"": -11.080662727355957, ""xgyro"": 0.008105358108878136, ""ygyro"": 0.13762441277503967, ""zgyro"": 0.19586923718452454, ""lat"": -353624017, ""lng"": 1491653361}"
1776973086.414642,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 357845138, ""AOA"": -3.6048362255096436, ""SSA"": 1.7595829963684082}"
1776973086.414849,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 3402, 0], ""count"": [0, 0, 17591, 0]}"
1776973086.6640139,HEARTBEAT,1,1,"{""mavpackettype"": ""HEARTBEAT"", ""type"": 1, ""autopilot"": 3, ""base_mode"": 217, ""custom_mode"": 13, ""system_status"": 4, ""mavlink_version"": 3}"
1776973086.6649494,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.6594594717025757, ""pitch"": -0.0077007971704006195, ""yaw"": -1.683422327041626, ""altitude"": 637.1199951171875, ""lat"": -353624050, ""lng"": 1491652744}"
1776973086.6657917,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 358085, ""roll"": 0.6597793102264404, ""pitch"": -0.030067402869462967, ""yaw"": -1.6595640182495117, ""rollspeed"": 0.003959451802074909, ""pitchspeed"": 0.1505875438451767, ""yawspeed"": 0.1850668042898178}"
1776973086.667367,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 22.024805068969727, ""groundspeed"": 23.37618637084961, ""heading"": 264, ""throttle"": 48, ""alt"": 637.239990234375, ""climb"": -0.005038746632635593}"
1776973086.6684155,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.6600449681282043, ""pitch"": -0.030222870409488678, ""yaw"": -1.6550434827804565, ""xacc"": -0.5271443724632263, ""yacc"": -1.5043978691101074, ""zacc"": -11.065658569335938, ""xgyro"": 7.167644798755646e-05, ""ygyro"": 0.15232357382774353, ""zgyro"": 0.18712083995342255, ""lat"": -353624047, ""lng"": 1491652743}"
1776973086.6699512,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 358085042, ""AOA"": -3.610725164413452, ""SSA"": 1.8527553081512451}"
1776973086.7648902,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 3407, 0], ""count"": [0, 0, 17603, 0]}"
1776973086.765627,AHRS,1,1,"{""mavpackettype"": ""AHRS"", ""omegaIx"": -0.0034400136210024357, ""omegaIy"": -0.0038576864171773195, ""omegaIz"": -0.003906655125319958, ""accel_weight"": 0.0, ""renorm_val"": 0.0, ""error_rp"": 0.013153847306966782, ""error_yaw"": 0.03230059891939163}"
1776973086.7663276,GLOBAL_POSITION_INT,1,1,"{""mavpackettype"": ""GLOBAL_POSITION_INT"", ""time_boot_ms"": 358105, ""lat"": -353624047, ""lon"": 1491652628, ""alt"": 637240, ""relative_alt"": 50223, ""vx"": -46, ""vy"": -2337, ""vz"": 0, ""hdg"": 26519}"
1776973086.767127,SYS_STATUS,1,1,"{""mavpackettype"": ""SYS_STATUS"", ""onboard_control_sensors_present"": 325188671, ""onboard_control_sensors_enabled"": 325188671, ""onboard_control_sensors_health"": 326237247, ""load"": 0, ""voltage_battery"": 12259, ""current_battery"": 1152, ""battery_remaining"": 66, ""drop_rate_comm"": 0, ""errors_comm"": 0, ""errors_count1"": 0, ""errors_count2"": 0, ""errors_count3"": 0, ""errors_count4"": 0}"
1776973086.767817,POWER_STATUS,1,1,"{""mavpackettype"": ""POWER_STATUS"", ""Vcc"": 5000, ""Vservo"": 0, ""flags"": 0}"
1776973086.7683425,MEMINFO,1,1,"{""mavpackettype"": ""MEMINFO"", ""brkval"": 0, ""freemem"": 65535, ""freemem32"": 524288}"
1776973086.7687323,NAV_CONTROLLER_OUTPUT,1,1,"{""mavpackettype"": ""NAV_CONTROLLER_OUTPUT"", ""nav_roll"": 37.88999938964844, ""nav_pitch"": -2.559999942779541, ""nav_bearing"": -1, ""target_bearing"": -1, ""wp_dist"": 96, ""alt_error"": 0.009999999776482582, ""aspd_error"": -2.34527587890625, ""xtrack_error"": 11.084609985351562}"
1776973086.7690701,MISSION_CURRENT,1,1,"{""mavpackettype"": ""MISSION_CURRENT"", ""seq"": 0, ""total"": 0, ""mission_state"": 1, ""mission_mode"": 0}"
1776973086.7694108,SERVO_OUTPUT_RAW,1,1,"{""mavpackettype"": ""SERVO_OUTPUT_RAW"", ""time_usec"": 358105034, ""port"": 0, ""servo1_raw"": 1506, ""servo2_raw"": 1506, ""servo3_raw"": 1485, ""servo4_raw"": 1503, ""servo5_raw"": 0, ""servo6_raw"": 0, ""servo7_raw"": 0, ""servo8_raw"": 0, ""servo9_raw"": 0, ""servo10_raw"": 0, ""servo11_raw"": 0, ""servo12_raw"": 0, ""servo13_raw"": 0, ""servo14_raw"": 0, ""servo15_raw"": 0, ""servo16_raw"": 0}"
1776973086.7697399,RC_CHANNELS,1,1,"{""mavpackettype"": ""RC_CHANNELS"", ""time_boot_ms"": 358105, ""chancount"": 8, ""chan1_raw"": 1500, ""chan2_raw"": 1500, ""chan3_raw"": 1000, ""chan4_raw"": 1500, ""chan5_raw"": 1800, ""chan6_raw"": 1000, ""chan7_raw"": 1000, ""chan8_raw"": 1800, ""chan9_raw"": 0, ""chan10_raw"": 0, ""chan11_raw"": 0, ""chan12_raw"": 0, ""chan13_raw"": 0, ""chan14_raw"": 0, ""chan15_raw"": 0, ""chan16_raw"": 0, ""chan17_raw"": 0, ""chan18_raw"": 0, ""rssi"": 255}"
1776973086.7700858,RAW_IMU,1,1,"{""mavpackettype"": ""RAW_IMU"", ""time_usec"": 358105034, ""xacc"": -57, ""yacc"": -157, ""zacc"": -1147, ""xgyro"": 4, ""ygyro"": 154, ""zgyro"": 190, ""xmag"": -92, ""ymag"": -144, ""zmag"": -553, ""id"": 0, ""temperature"": 3893}"
1776973086.7704313,SCALED_IMU2,1,1,"{""mavpackettype"": ""SCALED_IMU2"", ""time_boot_ms"": 358105, ""xacc"": -59, ""yacc"": -156, ""zacc"": -1148, ""xgyro"": 3, ""ygyro"": 154, ""zgyro"": 191, ""xmag"": -92, ""ymag"": -144, ""zmag"": -553, ""temperature"": 3893}"
1776973086.770747,SCALED_IMU3,1,1,"{""mavpackettype"": ""SCALED_IMU3"", ""time_boot_ms"": 358105, ""xacc"": 0, ""yacc"": 0, ""zacc"": 0, ""xgyro"": 0, ""ygyro"": 0, ""zgyro"": 0, ""xmag"": -92, ""ymag"": -144, ""zmag"": -553, ""temperature"": 0}"
1776973086.7710624,SCALED_PRESSURE,1,1,"{""mavpackettype"": ""SCALED_PRESSURE"", ""time_boot_ms"": 358105, ""press_abs"": 939.022216796875, ""press_diff"": 2.426081418991089, ""temperature"": 3085, ""temperature_press_diff"": 0}"
1776973086.7713737,SCALED_PRESSURE2,1,1,"{""mavpackettype"": ""SCALED_PRESSURE2"", ""time_boot_ms"": 358105, ""press_abs"": 939.0098876953125, ""press_diff"": 0.0, ""temperature"": 3085, ""temperature_press_diff"": 0}"
1776973086.7716863,GPS_RAW_INT,1,1,"{""mavpackettype"": ""GPS_RAW_INT"", ""time_usec"": 358008000, ""fix_type"": 6, ""lat"": -353624027, ""lon"": 1491653155, ""alt"": 637120, ""eph"": 121, ""epv"": 200, ""vel"": 2338, ""cog"": 26601, ""satellites_visible"": 10, ""alt_ellipsoid"": 637120, ""h_acc"": 300, ""v_acc"": 300, ""vel_acc"": 0, ""hdg_acc"": 0, ""yaw"": 0}"
1776973086.7720866,SYSTEM_TIME,1,1,"{""mavpackettype"": ""SYSTEM_TIME"", ""time_unix_usec"": 1776973086096969, ""time_boot_ms"": 358105}"
1776973086.7724094,WIND,1,1,"{""mavpackettype"": ""WIND"", ""direction"": 7.849481582641602, ""speed"": 0.11960826069116592, ""speed_z"": 0.0}"
1776973086.7727563,TERRAIN_REPORT,1,1,"{""mavpackettype"": ""TERRAIN_REPORT"", ""lat"": -353624047, ""lon"": 1491652628, ""spacing"": 100, ""terrain_height"": 585.5096435546875, ""current_height"": 51.7303466796875, ""pending"": 0, ""loaded"": 504}"
1776973086.7734752,EKF_STATUS_REPORT,1,1,"{""mavpackettype"": ""EKF_STATUS_REPORT"", ""flags"": 831, ""velocity_variance"": 0.015486066229641438, ""pos_horiz_variance"": 0.09943093359470367, ""pos_vert_variance"": 0.00537909846752882, ""compass_variance"": 0.002068497706204653, ""terrain_alt_variance"": 0.0, ""airspeed_variance"": 0.11351856589317322}"
1776973086.7738187,LOCAL_POSITION_NED,1,1,"{""mavpackettype"": ""LOCAL_POSITION_NED"", ""time_boot_ms"": 358105, ""x"": 105.4040756225586, ""y"": 1.9520604610443115, ""z"": -50.08317947387695, ""vx"": -0.46629762649536133, ""vy"": -23.373716354370117, ""vz"": 0.005049402825534344}"
1776973086.774155,VIBRATION,1,1,"{""mavpackettype"": ""VIBRATION"", ""time_usec"": 358105034, ""vibration_x"": 0.13243526220321655, ""vibration_y"": 0.1427992582321167, ""vibration_z"": 0.15534119307994843, ""clipping_0"": 0, ""clipping_1"": 0, ""clipping_2"": 0}"
1776973086.7744753,POSITION_TARGET_GLOBAL_INT,1,1,"{""mavpackettype"": ""POSITION_TARGET_GLOBAL_INT"", ""time_boot_ms"": 358105, ""coordinate_frame"": 0, ""type_mask"": 65016, ""lat_int"": -353615410, ""lon_int"": 1491652423, ""alt"": 637.25, ""vx"": 0.0, ""vy"": 0.0, ""vz"": 0.0, ""afx"": 0.0, ""afy"": 0.0, ""afz"": 0.0, ""yaw"": 0.0, ""yaw_rate"": 0.0}"
1776973086.7748334,BATTERY_STATUS,1,1,"{""mavpackettype"": ""BATTERY_STATUS"", ""id"": 0, ""battery_function"": 0, ""type"": 0, ""temperature"": 32767, ""voltages"": [12259, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535], ""current_battery"": 1152, ""current_consumed"": 1089, ""energy_consumed"": 479, ""battery_remaining"": 66, ""time_remaining"": 0, ""charge_state"": 1, ""voltages_ext"": [0, 0, 0, 0], ""mode"": 0, ""fault_bitmask"": 0}"
1776973086.7751534,UNKNOWN_295,0,0,"{""mavpackettype"": ""UNKNOWN_295"", ""data"": ""bytearray(b\""\\xfd\\x0c\\x00\\x00\\xb9\\x01\\x01\\'\\x01\\x00\\xcd2\\xb0A\\xb0\\x9brC\\xff\\x7f\\x00\\x02\\xbb\\x98\"")""}"
1776973086.9290378,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.6593121290206909, ""pitch"": -0.00801035761833191, ""yaw"": -1.6209418773651123, ""altitude"": 637.2899780273438, ""lat"": -353624055, ""lng"": 1491652074}"
1776973086.93571,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 358344, ""roll"": 0.6584994196891785, ""pitch"": -0.03065752424299717, ""yaw"": -1.5975985527038574, ""rollspeed"": 0.005941785406321287, ""pitchspeed"": 0.15071840584278107, ""yawspeed"": 0.1809433400630951}"
1776973086.9361296,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 21.997867584228516, ""groundspeed"": 23.394737243652344, ""heading"": 268, ""throttle"": 48, ""alt"": 637.22998046875, ""climb"": -0.007065165787935257}"
1776973086.9364417,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.6584963798522949, ""pitch"": -0.03052309900522232, ""yaw"": -1.5925213098526, ""xacc"": -0.5436961054801941, ""yacc"": -1.40208101272583, ""zacc"": -11.023639678955078, ""xgyro"": 0.007303628604859114, ""ygyro"": 0.15317966043949127, ""zgyro"": 0.18241705000400543, ""lat"": -353624047, ""lng"": 1491652073}"
1776973086.9367507,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 358344938, ""AOA"": -3.6539571285247803, ""SSA"": 1.8469212055206299}"
1776973086.9375563,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 3391, 0], ""count"": [0, 0, 17616, 0]}"
1776973087.1621408,AHRS2,1,1,"{""mavpackettype"": ""AHRS2"", ""roll"": 0.6612836122512817, ""pitch"": -0.008409650065004826, ""yaw"": -1.5627682209014893, ""altitude"": 637.0199584960938, ""lat"": -353624031, ""lng"": 1491651456}"
1776973087.162603,ATTITUDE,1,1,"{""mavpackettype"": ""ATTITUDE"", ""time_boot_ms"": 358584, ""roll"": 0.6607670783996582, ""pitch"": -0.03139049559831619, ""yaw"": -1.5399887561798096, ""rollspeed"": 0.01491575688123703, ""pitchspeed"": 0.14914169907569885, ""yawspeed"": 0.18891045451164246}"
1776973087.1628265,VFR_HUD,1,1,"{""mavpackettype"": ""VFR_HUD"", ""airspeed"": 22.013206481933594, ""groundspeed"": 23.41965103149414, ""heading"": 271, ""throttle"": 48, ""alt"": 637.22998046875, ""climb"": -0.012944485992193222}"
1776973087.163006,SIMSTATE,1,1,"{""mavpackettype"": ""SIMSTATE"", ""roll"": 0.6604923605918884, ""pitch"": -0.030945895239710808, ""yaw"": -1.5343444347381592, ""xacc"": -0.8525450229644775, ""yacc"": -1.4417009353637695, ""zacc"": -11.238227844238281, ""xgyro"": 0.013317862525582314, ""ygyro"": 0.1494399905204773, ""zgyro"": 0.19249868392944336, ""lat"": -353624018, ""lng"": 1491651456}"
1776973087.163264,AOA_SSA,1,1,"{""mavpackettype"": ""AOA_SSA"", ""time_usec"": 358584842, ""AOA"": -3.693726062774658, ""SSA"": 1.8404569625854492}"
1776973087.1634636,ESC_TELEMETRY_1_TO_4,1,1,"{""mavpackettype"": ""ESC_TELEMETRY_1_TO_4"", ""temperature"": [0, 0, 32, 0], ""voltage"": [0, 0, 1679, 0], ""current"": [0, 0, 80, 0], ""totalcurrent"": [0, 0, 1, 0], ""rpm"": [0, 0, 3395, 0], ""count"": [0, 0, 17628, 0]}"
1776973087.1779623,AHRS,1,1,"{""mavpackettype"": ""AHRS"", ""omegaIx"": -0.0034229427110403776, ""omegaIy"": -0.0038735726848244667, ""omegaIz"": -0.0039301784709095955, ""accel_weight"": 0.0, ""renorm_val"": 0.0, ""error_rp"": 0.009372750297188759, ""error_yaw"": 0.033904317766427994}"
1776973087.1782086,GLOBAL_POSITION_INT,1,1,"{""mavpackettype"": ""GLOBAL_POSITION_INT"", ""time_boot_ms"": 358604, ""lat"": -353624004, ""lon"": 1491651331, ""alt"": 637230, ""relative_alt"": 50210, ""vx"": 234, ""vy"": -2330, ""vz"": 1, ""hdg"": 27205}"
1776973087.178393,SYS_STATUS,1,1,"{""mavpackettype"": ""SYS_STATUS"", ""onboard_control_sensors_present"": 325188671, ""onboard_control_sensors_enabled"": 325188671, ""onboard_control_sensors_health"": 326237247, ""load"": 0, ""voltage_battery"": 12260, ""current_battery"": 1145, ""battery_remaining"": 66, ""drop_rate_comm"": 0, ""errors_comm"": 0, ""errors_count1"": 0, ""errors_count2"": 0, ""errors_count3"": 0, ""errors_count4"": 0}"
1776973087.1785958,POWER_STATUS,1,1,"{""mavpackettype"": ""POWER_STATUS"", ""Vcc"": 5000, ""Vservo"": 0, ""flags"": 0}"
1776973087.1787689,MEMINFO,1,1,"{""mavpackettype"": ""MEMINFO"", ""brkval"": 0, ""freemem"": 65535, ""freemem32"": 524288}"
1776973087.178924,NAV_CONTROLLER_OUTPUT,1,1,"{""mavpackettype"": ""NAV_CONTROLLER_OUTPUT"", ""nav_roll"": 38.09000015258789, ""nav_pitch"": -2.509999990463257, ""nav_bearing"": 5, ""target_bearing"": 5, ""wp_dist"": 96, ""alt_error"": 0.019999999552965164, ""aspd_error"": 0.6938934326171875, ""xtrack_error"": 11.081352233886719}"
1776973087.1791747,MISSION_CURRENT,1,1,"{""mavpackettype"": ""MISSION_CURRENT"", ""seq"": 0, ""total"": 0, ""mission_state"": 1, ""mission_mode"": 0}"
1776973087.1794305,SERVO_OUTPUT_RAW,1,1,"{""mavpackettype"": ""SERVO_OUTPUT_RAW"", ""time_usec"": 358604834, ""port"": 0, ""servo1_raw"": 1506, ""servo2_raw"": 1508, ""servo3_raw"": 1486, ""servo4_raw"": 1503, ""servo5_raw"": 0, ""servo6_raw"": 0, ""servo7_raw"": 0, ""servo8_raw"": 0, ""servo9_raw"": 0, ""servo10_raw"": 0, ""servo11_raw"": 0, ""servo12_raw"": 0, ""servo13_raw"": 0, ""servo14_raw"": 0, ""servo15_raw"": 0, ""servo16_raw"": 0}"
